id	report_type	report_text	activity	hazard	barrier	barrier_status	barrier_failure	sif_potential	sif_level	life_saving_rule	source_type
SYN-07081	UNSAFE_CONDITION	a contractor used a sling rated below the load weight to lift a 4,500lb beam at Unit 3; the sling began fraying mid-lift.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-07082	UNSAFE_CONDITION	Uneven pavement outside the entrance at the loading dock has become a repeated stumbling point for staff.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07083	NEAR_MISS	Fall protection was correctly used at Building 12: a subcontractor crew lost footing at 12ft but the lanyard caught immediately as designed.	Work at Height	Fall Hazard	Fall Protection	EFFECTIVE		FALSE	LOW	Working at Height	SYNTHETIC
SYN-07084	UNSAFE_CONDITION	an electrician reported a corroded, wobbly step on the site trailer at the south yard.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07085	NEAR_MISS	The conveyor at Unit 3 was stopped, locked out, and verified de-energized before a subcontractor crew accessed it to clear a jam. No injury occurred.	Maintenance	Moving Machinery	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-07086	UNSAFE_CONDITION	two workers was found standing within the swing radius of an excavator actively slewing at the fabrication shop; the operator did not see him initially. Area has since been addressed.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-07087	UNSAFE_CONDITION	two riggers positioned themselves directly under a 4,500lb suspended load at the machine shop to adjust the sling angle instead of using tag lines.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07088	UNSAFE_CONDITION	a technician began hot work on a fuel line at the south yard without a fire watch posted or gas testing near storage tanks.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-07089	UNSAFE_CONDITION	a technician racked in a breaker at the field office believing downstream equipment was isolated; no LOTO tags or locks had been applied by the previous crew. This has been flagged to the site HSE team.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-07090	UNSAFE_CONDITION	Water fountain leaking near Unit 3, creating a small puddle on the tile floor.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07091	NEAR_MISS	Spotter positioned with clear visibility guided the vehicle reversing near the maintenance bay; stopped it when a worker walked into the path.	Driving	Moving Machinery	Line of Fire	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-07092	UNSAFE_CONDITION	an electrician noted poor lighting on the stairs at the north tank farm, especially during the pre-dawn hours.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07093	UNSAFE_CONDITION	a subcontractor crew applied a personal lock at the north tank farm but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-07094	UNSAFE_CONDITION	a coworker discovered a leaking drum with no label near the workshop; no spill kit had been deployed.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07095	UNSAFE_CONDITION	a rigger was seen using a phone while operating a forklift near the site, nearly striking a pedestrian at a blind corner. Supervisor was notified on the spot.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07096	NEAR_MISS	Forklift operator sounded the horn and slowed at the blind intersection near the pipe rack per site rules; pedestrian was seen in time and no contact occurred. No injury occurred.	Driving	Moving Machinery	Line of Fire	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-07097	UNSAFE_CONDITION	a rigger entered a vessel at the field office to retrieve a tool without requesting gas testing or a permit, right before break.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-07098	UNSAFE_CONDITION	a subcontractor crew used a sling rated below the load weight to lift a 1.5-ton beam at Building 12; the sling began fraying mid-lift.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-07099	UNSAFE_CONDITION	fluorescent light flickering in the hallway at the site, reported as a minor annoyance by a coworker.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07100	UNSAFE_CONDITION	a welder began hot work on a fuel line at the compressor shed without a fire watch posted or gas testing near storage tanks. Work was stopped immediately.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-07101	UNSAFE_CONDITION	a welder was found working at 4m elevation without a harness clipped to any anchor point.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-07102	UNSAFE_CONDITION	A hose left stretched across the walkway at the compressor shed caused a contractor to stumble slightly.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07103	UNSAFE_CONDITION	a shift worker climbed into the tank at the east process area to check for residue without any pre-entry gas test, relying only on visual judgment.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-07104	UNSAFE_CONDITION	an operator entered a vessel at the utility yard to retrieve a tool without requesting gas testing or a permit, right before break.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-07105	UNSAFE_CONDITION	two riggers positioned themselves directly under a 1.5-ton suspended load at the fabrication shop to adjust the sling angle instead of using tag lines.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07106	UNSAFE_CONDITION	Uneven pavement outside the entrance at the boiler room has become a repeated stumbling point for staff. This has been flagged to the site HSE team.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07107	NEAR_MISS	a rigger was tied off 100% while working at 10m at Building 7; a slip occurred but the harness arrested the fall with no injury.	Work at Height	Fall Hazard	Fall Protection	EFFECTIVE		FALSE	LOW	Working at Height	SYNTHETIC
SYN-07108	UNSAFE_CONDITION	a new hire racked in a breaker at the tank farm believing downstream equipment was isolated; no LOTO tags or locks had been applied by the previous crew.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-07109	UNSAFE_CONDITION	Working at height near Building 7, a welder had unclipped fully to reposition and did not reconnect for several minutes. Area has since been addressed.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-07110	UNSAFE_CONDITION	Dim lighting reported in the stairwell at the south yard, making the steps hard to see at night.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07111	UNSAFE_CONDITION	the safety officer found a damaged extension cord lying in standing water near the warehouse mezzanine.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07112	UNSAFE_CONDITION	the crew lead walked underneath a 2-ton load being repositioned at the fabrication shop rather than staying clear of the fall zone. No injury occurred.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07113	UNSAFE_CONDITION	operator used a magnet to bypass the press brake interlock at the north tank farm, cycling parts faster with hands near the point of operation. Work was stopped immediately.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-07114	UNSAFE_CONDITION	A wobbly handrail near the boiler room was flagged after a coworker noticed it moving underhand.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07115	NEAR_MISS	an operator confirmed all locks and tags were in place on the breaker per the isolation list before racking equipment back in at the substation.	Maintenance	Stored Energy	LOTO	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-07116	UNSAFE_CONDITION	Permit for tank entry at the rail siding was signed but no continuous atmospheric monitoring was actually running once a welder was inside. Corrective action has been requested.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-07117	NEAR_MISS	lOTO was applied and verified with a zero-energy check before opening the gearbox cover at the south yard; no incident occurred. Work was stopped immediately.	Maintenance	Stored Energy	LOTO	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-07118	UNSAFE_CONDITION	the crew lead walked underneath a 2-ton load being repositioned at the utility yard rather than staying clear of the fall zone. No injury occurred.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07119	NEAR_MISS	Trench at Dock 4 was properly shored with a box and sloped walls per competent-person inspection; minor sidewall crumbling was contained.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-07120	UNSAFE_CONDITION	a subcontractor crew was using a fall arrest lanyard with a visibly worn stitch pattern while working at 12ft near the loading dock. Area has since been addressed.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-07121	UNSAFE_CONDITION	Inspection tag on the harness used by an operator at the parking structure had expired three months ago and was still in service at 5 stories.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-07122	UNSAFE_CONDITION	a supervisor noticed forklift forks left elevated in a walkway at the south yard, posing a strike hazard. Corrective action has been requested.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07123	NEAR_MISS	Gas testing and continuous monitoring were completed before entry into the reactor at the warehouse mezzanine; alarm triggered on rising CO levels and the crew evacuated per procedure.	Confined Space Work	Toxic Atmosphere	Gas Testing	EFFECTIVE		FALSE	LOW	Confined Space	SYNTHETIC
SYN-07124	NEAR_MISS	Excavator swing radius at the machine shop was barricaded and a spotter maintained visual contact with all ground personnel throughout digging.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-07125	UNSAFE_CONDITION	Two riggers positioned themselves directly under a 800kg suspended load at the utility yard to adjust the sling angle instead of using tag lines.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07126	UNSAFE_CONDITION	an electrician began hot work on a fuel line at the substation without a fire watch posted or gas testing near storage tanks.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-07127	UNSAFE_CONDITION	Pump breaker at the warehouse mezzanine was locked out but the tag was missing name and date; a second mechanic nearly re-energized it thinking the job was done. This has been flagged to the site HSE team.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-07128	UNSAFE_CONDITION	a rigger noticed a pallet jack veering due to a damaged wheel at the maintenance bay and pulled it from service.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07129	UNSAFE_CONDITION	Cracked windshield on the site pickup truck reduces visibility, reported by a supervisor during pre-trip inspection at the tank farm.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07130	UNSAFE_CONDITION	a welder used a sling rated below the load weight to lift a 3,000lb beam at the substation; the sling began fraying mid-lift.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-07131	NEAR_MISS	Confined space entry at Line 2 followed the complete permit process; attendant outside noticed a rigger feeling lightheaded and initiated evacuation per the rescue plan.	Confined Space Work	Toxic Atmosphere	Gas Testing	EFFECTIVE		FALSE	LOW	Confined Space	SYNTHETIC
SYN-07132	NEAR_MISS	Full permit and atmospheric testing were in place for the vault entry at the water treatment area; oxygen briefly dropped and a shift worker was retrieved immediately without injury.	Confined Space Work	Toxic Atmosphere	Gas Testing	EFFECTIVE		FALSE	LOW	Confined Space	SYNTHETIC
SYN-07133	UNSAFE_CONDITION	the shift lead noted cracked, uneven pavement near Building 7 that has caused several near-stumbles.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-07134	UNSAFE_CONDITION	an operator walked underneath a 1,200kg load being repositioned at the water treatment area rather than staying clear of the fall zone.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-07135	UNSAFE_CONDITION	inspection tag on the harness used by two workers at the tank farm had expired three months ago and was still in service at 15ft. Corrective action has been requested.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-07136	UNSAFE_CONDITION	Entry into the confined space at the fabrication shop occurred with no atmospheric monitoring in place; a coworker noticed a rigger climbing out gasping for air.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-07137	NEAR_MISS	The conveyor at the water treatment area was stopped, locked out, and verified de-energized before an operator accessed it to clear a jam. Supervisor was notified on the spot.	Maintenance	Moving Machinery	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-07138	NEAR_MISS	Fire watch was posted with an extinguisher ready during grinding near flammables at Dock 4; a small spark was extinguished within seconds.	Hot Work	Fire	Fire Watch	EFFECTIVE		FALSE	LOW	Hot Work	SYNTHETIC
SYN-07139	UNSAFE_CONDITION	an excavation over 5ft deep at the substation had no shoring or trench box installed while the crew lead worked inside cutting pipe.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-07140	UNSAFE_CONDITION	permit for tank entry at the maintenance bay was signed but no continuous atmospheric monitoring was actually running once a maintenance mechanic was inside. This has been flagged to the site HSE team.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-07141	UNSAFE_CONDITION	Gas test was performed at the entry point but never re-verified after the crew lead moved deeper into the vessel at Line 2.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-07142	UNSAFE_CONDITION	Overflowing trash bin near the rail siding attracting pests, flagged during a cleanliness walk-through.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
